BAT_transcript BAT_logFC BAT_padj BRO_transcript BRO_logFC BRO_padj BGM_F_transcript BGM_F_logFC BGM_F_padj  BGM_M_transcript BGM_M_logFC BGM_M_padj OG
TRINITY_DN16994_c1_g2 0.312266253467409 0.58222051053864 TRINITY_DN743_c9_g1 2.69242879988189 1.05806459796119e-14 TRINITY_DN15831_c0_g3 2.18484844537126 6.44564960768497e-05 TRINITY_DN15831_c0_g3 -5.12345643274457 3.10425885566568e-10 OG0006059
TRINITY_DN1751_c1_g1 -0.64826123929725 0.0377378234476815 TRINITY_DN1019_c1_g2 0.267076021838527 0.235897941950959 TRINITY_DN3495_c0_g4 -0.831023158904811 0.00270401681296158 TRINITY_DN3495_c0_g4 -1.10328763261796 0.00071296161332212 OG0006060
TRINITY_DN1815_c0_g1 -2.07264168698 6.34709129268334e-15 TRINITY_DN105_c1_g2 -1.41330256160927 8.76006704694277e-25 TRINITY_DN2061_c0_g2 -2.23100530970054 2.87233695978889e-29 TRINITY_DN2061_c0_g2 -5.30958994486457 2.34676071921433e-136 OG0006061
TRINITY_DN18645_c0_g1 -0.475975324067021 0.831612005002931 TRINITY_DN25015_c2_g2 -1.83829430799529 0.0263397647461025 TRINITY_DN18148_c1_g1 -0.202779645547237 0.906512021199081 TRINITY_DN18148_c1_g1 -3.68206334320403 0.000141318947759487 OG0006063
TRINITY_DN1951_c0_g3 0.163677981383 0.396256403246666 TRINITY_DN828_c4_g1 0.692058514621101 5.66490192850195e-08 TRINITY_DN193_c0_g1 0.206488347179842 0.308107037295379 TRINITY_DN193_c0_g1 -0.0416097548874421 0.870519209795035 OG0006064
TRINITY_DN20946_c0_g3 -0.572449217243916 0.0081381765559189 TRINITY_DN36740_c0_g1 -1.24157600135238 5.09669222090034e-17 TRINITY_DN42_c1_g4 -1.04407971509163 3.47415689046342e-09 TRINITY_DN42_c1_g4 -0.294499794488986 0.18440617001596 OG0006065
TRINITY_DN2200_c1_g1 -0.503814892739448 0.280571269193048 TRINITY_DN2618_c0_g1 -0.393290544305158 0.307291403054811 TRINITY_DN1255_c1_g2 -0.821054972913931 0.0122214409595528 TRINITY_DN1255_c1_g2 -0.0553860399389204 0.847051809731641 OG0006066
TRINITY_DN220325_c1_g4 2.63484850558445 0.104162609206551 TRINITY_DN59332_c0_g1 -0.867572242356377 0.149684039577645 TRINITY_DN15523_c0_g1 0.20806113654857 0.876698538012934 TRINITY_DN15523_c0_g1 2.04108718110662 0.00621240388939491 OG0006067
TRINITY_DN2442_c0_g1 1.43809704306365 1.23273874642583e-09 TRINITY_DN117005_c4_g1 1.734385932646 1.20133092988511e-11 TRINITY_DN66049_c2_g1 1.53218317113255 6.13225065665376e-10 TRINITY_DN66049_c2_g1 -1.4682077268994 3.17123726319117e-08 OG0006068
TRINITY_DN24634_c0_g1 0.767275337059138 1.33224201184757e-07 TRINITY_DN139_c0_g1 0.448933038758532 0.000437519185054055 TRINITY_DN1799_c0_g1 0.546383804993955 0.00337622783995096 TRINITY_DN1799_c0_g1 0.689186324173469 0.00142213339018024 OG0006069
TRINITY_DN24807_c0_g1 0.414287429910349 0.34336520404352 TRINITY_DN385_c0_g1 0.0799831904253937 0.775604617128041 TRINITY_DN3536_c0_g1 -0.235224259998142 0.331330524053146 TRINITY_DN3536_c0_g1 0.118161227102554 0.579594322657896 OG0006070
TRINITY_DN24_c0_g1 -0.0632929452290428 0.884029514100192 TRINITY_DN8856_c0_g1 0.129337597694986 0.63635937432833 TRINITY_DN109824_c0_g2 0.431261477442191 0.125468762741975 TRINITY_DN109824_c0_g2 0.611457413159825 0.0185188647279139 OG0006071
TRINITY_DN250151_c0_g1 -5.306039858929 0.00250644354528087 TRINITY_DN134587_c0_g1 -7.12073962398217 6.56649459891706e-08 TRINITY_DN326311_c0_g1 -4.15691191283556 0.00101791091284813 TRINITY_DN326311_c0_g1 -5.66523987266663 4.82595600571225e-14 OG0006072
TRINITY_DN257543_c0_g1 0.262648543546742 0.858980410731559 TRINITY_DN3175_c0_g2 0.437535859753844 0.507645092903258 TRINITY_DN57824_c0_g1 2.35347488600277 0.0039618007712962 TRINITY_DN57824_c0_g1 -0.299847183850301 0.725629346096833 OG0006073
TRINITY_DN26816_c0_g2 0.879454808265395 0.344486410574501 TRINITY_DN31372_c0_g1 1.59669016712749 0.000249176611925196 TRINITY_DN30106_c0_g2 0.148596472805777 0.874703800594101 TRINITY_DN30106_c0_g2 -2.25112922841688 0.000675042041647346 OG0006075
TRINITY_DN27033_c0_g1 0.756684139507054 0.0134054253433435 TRINITY_DN504_c0_g4 0.978839341707215 4.37760702458013e-05 TRINITY_DN7620_c0_g8 1.09626206918909 0.000186000103653823 TRINITY_DN7620_c0_g8 -0.0276541341376564 0.93654387955791 OG0006076
TRINITY_DN299_c0_g1 -8.32009471925541 2.90833312476764e-51 TRINITY_DN78998_c3_g1 3.94865290014346 6.54948256315183e-09 TRINITY_DN6124_c3_g1 -8.29091365550395 7.05069804993272e-33 TRINITY_DN6124_c3_g1 -7.62512822926636 1.48207784780489e-22 OG0006078
TRINITY_DN3064_c1_g1 0.332610891390199 0.128620271315505 TRINITY_DN579_c0_g2 -0.487112991725231 0.010686045753459 TRINITY_DN1392_c0_g1 0.413189741842817 0.171096164242401 TRINITY_DN1392_c0_g1 0.869152667129921 1.10192938971187e-05 OG0006079
TRINITY_DN3185_c0_g1 -1.20476700861976 2.7416083336353e-11 TRINITY_DN1577_c1_g1 -0.651175657017032 2.56167464444424e-06 TRINITY_DN2499_c0_g1 -0.931179250206576 8.53462960749187e-08 TRINITY_DN2499_c0_g1 -1.72033148978975 1.07155737567835e-14 OG0006080
TRINITY_DN32_c1_g1 -9.90186359949382 1.76292164328939e-14 TRINITY_DN87725_c0_g1 -5.96339529902651 2.19323184476136e-70 TRINITY_DN59364_c0_g1 -6.62933097201687 1.81923192715998e-10 TRINITY_DN59364_c0_g1 0.38163376181223 0.248860935085339 OG0006081
TRINITY_DN3488_c0_g1 -0.185905984570511 0.594017976037088 TRINITY_DN25125_c0_g1 0.229427990999444 0.395633870930789 TRINITY_DN10210_c0_g2 -0.272210857836414 0.40238804170657 TRINITY_DN10210_c0_g2 1.94730633247659 5.58114175381557e-16 OG0006082
TRINITY_DN379_c1_g2 -0.984254106627686 2.8065062043313e-05 TRINITY_DN11157_c2_g1 -0.23167378245904 0.242133709160645 TRINITY_DN416_c2_g1 -0.415888001584926 0.0658878920927206 TRINITY_DN416_c2_g1 -1.06649213751435 0.000209879268955062 OG0006083
TRINITY_DN3901_c0_g1 0.365343227128934 0.352638770796287 TRINITY_DN16078_c0_g1 0.676022524887845 0.00163918655610976 TRINITY_DN1419_c6_g1 0.702158117302171 0.0265904435208169 TRINITY_DN1419_c6_g1 -1.09576379107554 0.00526684872365912 OG0006084
TRINITY_DN3990_c0_g1 0.233637128971164 0.489070380090503 TRINITY_DN810_c1_g1 -0.201611547853727 0.145921881278836 TRINITY_DN5140_c1_g2 0.239338678755491 0.40916880907318 TRINITY_DN5140_c1_g2 3.42736081898916 8.4830478365326e-58 OG0006085
TRINITY_DN4226_c0_g1 0.11847415991329 0.703948568569536 TRINITY_DN2775_c0_g1 0.284468493016022 0.0442214358385435 TRINITY_DN5697_c0_g1 -0.544117673384037 0.0108016515046826 TRINITY_DN5697_c0_g1 -0.850473154084471 0.000166353607631748 OG0006087
TRINITY_DN4398_c0_g1 -0.408666321639399 0.153010214155056 TRINITY_DN13529_c0_g2 0.259551763966189 0.137179157773718 TRINITY_DN19929_c0_g1 0.49707951789932 0.0994198884704487 TRINITY_DN19929_c0_g1 0.513534014709081 0.0874081757125413 OG0006088
TRINITY_DN4423_c0_g1 4.4933752085878 4.33466019577602e-12 TRINITY_DN638_c0_g1 5.11978337736996 7.57867945479782e-17 TRINITY_DN6720_c0_g1 5.6026904003101 5.92999636851258e-11 TRINITY_DN6720_c0_g1 0.0365315941613317 0.971854764411648 OG0006089
TRINITY_DN457_c0_g1 -1.84106896478874 2.13145992709041e-07 TRINITY_DN2923_c1_g1 1.84329563674785 1.27256869743614e-06 TRINITY_DN4887_c0_g1 -1.0238272203196 0.0102342898044098 TRINITY_DN4887_c0_g1 -4.32190390083683 7.30049033337767e-37 OG0006090
TRINITY_DN468_c3_g1 -0.653125011737846 0.0129992872107527 TRINITY_DN16012_c0_g1 0.36108439403821 0.00851566983856855 TRINITY_DN44125_c0_g1 -0.234456199689033 0.386868043271599 TRINITY_DN44125_c0_g1 1.10591380179428 3.02364451087778e-06 OG0006092
TRINITY_DN471_c4_g1 0.0747979018146446 0.826510688235229 TRINITY_DN2454_c0_g1 -0.276254986363207 0.149203613092417 TRINITY_DN14706_c0_g5 -0.573099249806946 0.0105296154088449 TRINITY_DN14706_c0_g5 3.06661031224339 1.02701032613746e-63 OG0006093
TRINITY_DN47683_c0_g2 -3.6509733099521 0.00203993089075012 TRINITY_DN161603_c0_g1 -5.64511201774326 0.000111847134168154 TRINITY_DN154207_c0_g1 -0.188297267041749 0.908601380808199 TRINITY_DN154207_c0_g1 -1.94295383651237 0.000436171461160358 OG0006094
TRINITY_DN505_c1_g1 0.353982998558647 0.098961448953729 TRINITY_DN1961_c0_g2 0.443704194310581 0.000809690274363217 TRINITY_DN120_c3_g2 0.195307786160858 0.39877123187294 TRINITY_DN120_c3_g2 -0.901819086285265 2.15225295539111e-06 OG0006095
TRINITY_DN5326_c2_g1 -0.537593497858096 0.00717310666442294 TRINITY_DN2458_c0_g3 -0.4552597617847 0.00390065173655605 TRINITY_DN1355_c0_g1 -0.90437185451308 2.7587398478993e-06 TRINITY_DN1355_c0_g1 -1.17877813211884 3.20553015062245e-08 OG0006096
TRINITY_DN54253_c0_g3 -0.234980682708831 0.363602830950826 TRINITY_DN19559_c0_g1 0.319480739126378 0.0311476538715575 TRINITY_DN13882_c0_g1 -0.00269213364006241 0.994401446664583 TRINITY_DN13882_c0_g1 -0.507824904220874 0.0097230673629209 OG0006097
TRINITY_DN5569_c0_g1 1.41623818001087 4.32655668859204e-05 TRINITY_DN13510_c1_g1 1.51355142406983 1.32834190458337e-07 TRINITY_DN269_c10_g1 0.132055297004256 0.760434764616594 TRINITY_DN269_c10_g1 2.47426608224757 2.49094112110446e-26 OG0006099
TRINITY_DN55951_c0_g1 -0.726721239155907 0.265190241256134 TRINITY_DN19065_c0_g1 -0.430841307031789 0.478177460195913 TRINITY_DN7256_c0_g1 -0.461461135846036 0.409791311290542 TRINITY_DN7256_c0_g1 -0.128727358045745 0.793822817140519 OG0006100
TRINITY_DN56387_c0_g1 0.838099529777659 0.000646620567804642 TRINITY_DN636_c4_g2 0.31358395671206 0.0377889568027777 TRINITY_DN21079_c0_g1 0.475678935538985 0.0774224581592019 TRINITY_DN21079_c0_g1 0.616852626113934 0.00115041904052435 OG0006101
TRINITY_DN5690_c0_g1 0.54605426006779 0.0490242872551061 TRINITY_DN23472_c1_g1 0.240650477817225 0.198815765979991 TRINITY_DN755_c0_g2 0.58363254402317 0.116863617348586 TRINITY_DN755_c0_g2 2.61661524696373 4.62945839016571e-27 OG0006102
TRINITY_DN58123_c0_g1 0.0723665766401833 0.842868120021081 TRINITY_DN23473_c0_g2 0.184794606635565 0.311576867578372 TRINITY_DN2329_c0_g2 0.0896017415092163 0.838259267657934 TRINITY_DN2329_c0_g2 3.51735017370211 2.35468172287634e-78 OG0006103
TRINITY_DN66915_c0_g1 -2.29528704590977 0.00312002948830597 TRINITY_DN15473_c0_g1 -5.97524050051847 3.65107010692252e-08 TRINITY_DN96385_c3_g1 0.285120258510007 0.829333084544751 TRINITY_DN96385_c3_g1 -2.76593430419589 1.74439683275859e-10 OG0006105
TRINITY_DN67660_c0_g1 -0.0746337084752385 0.818429018379704 TRINITY_DN3686_c0_g3 0.537451830751841 0.000103457616650985 TRINITY_DN1919_c3_g1 0.0581741597016435 0.869173027438362 TRINITY_DN1919_c3_g1 0.157474499259508 0.428795158736561 OG0006106
TRINITY_DN7615_c0_g1 -0.578734951025838 0.00765068798181396 TRINITY_DN1140_c2_g1 -0.0918019053362079 0.409128831550367 TRINITY_DN3030_c0_g2 -0.188101556362766 0.462847759855007 TRINITY_DN3030_c0_g2 0.290546836135589 0.164043492564008 OG0006107
TRINITY_DN7792_c0_g1 -0.447166620109349 0.0290330729035139 TRINITY_DN156251_c0_g2 -0.223079371143872 0.236203766355475 TRINITY_DN44548_c0_g1 -0.357968819078333 0.0639207282678374 TRINITY_DN44548_c0_g1 0.577224547047887 0.00647291889956447 OG0006108
TRINITY_DN9089_c0_g1 0.89148733298418 0.000177569749146793 TRINITY_DN1970_c1_g3 0.0988385071220259 0.593209288637648 TRINITY_DN4444_c1_g1 -0.149450456870712 0.554710926794436 TRINITY_DN4444_c1_g1 -0.00655892330330046 0.982137130272522 OG0006109
TRINITY_DN961_c0_g1 -2.17430034835518 0.0724490904124918 TRINITY_DN1182_c0_g1 -2.95430638175595 1.5358651320279e-19 TRINITY_DN181266_c0_g1 0.916031844046249 0.552123636632104 TRINITY_DN181266_c0_g1 2.40801000088059 0.0236585532611973 OG0006111
TRINITY_DN9662_c0_g1 -0.366104706421316 0.084720417232399 TRINITY_DN6238_c0_g2 -0.262828192905369 0.209113786867103 TRINITY_DN3297_c0_g2 -0.293455409167987 0.1372151355488 TRINITY_DN3297_c0_g2 1.71015114455516 2.00258237374276e-16 OG0006112
TRINITY_DN9892_c0_g1 0.869509300350168 6.99087183396197e-07 TRINITY_DN8897_c0_g1 1.01072501497044 7.10728041670435e-12 TRINITY_DN3205_c1_g1 0.814646860109953 1.30921599081786e-06 TRINITY_DN3205_c1_g1 0.857875317395462 9.96327814848839e-06 OG0006113
TRINITY_DN10938_c0_g1 -0.119446207333681 0.697881838279163 TRINITY_DN1374_c1_g1 0.118659998005522 0.43825443679935 TRINITY_DN3832_c0_g1 0.0299987933474115 0.925807479654239 TRINITY_DN3832_c0_g1 -0.491696574612033 0.0204295656080823 OG0006114
TRINITY_DN1118_c0_g1 0.150517097290134 0.430951090989618 TRINITY_DN31553_c0_g2 -0.210929257535636 0.0867972902796154 TRINITY_DN2870_c1_g1 -0.310209633204268 0.193445445622056 TRINITY_DN2870_c1_g1 -3.15001837273077 1.61419476895865e-47 OG0006115
TRINITY_DN1203_c0_g1 -4.01055438445684 1.35427062173271e-82 TRINITY_DN1154_c0_g1 -1.31581989040453 7.72270853967315e-22 TRINITY_DN5019_c0_g1 -2.72309030783067 1.31850013546241e-29 TRINITY_DN5019_c0_g1 -2.32455580915703 4.18072346267394e-17 OG0006116
TRINITY_DN131_c0_g1 0.789349337497536 1.83054505045919e-06 TRINITY_DN1083_c2_g1 1.13588363251386 8.18093347872905e-27 TRINITY_DN6484_c0_g1 0.481263593371324 0.00010099318818861 TRINITY_DN6484_c0_g1 -1.15579431869617 9.35079949980576e-18 OG0006118
TRINITY_DN143332_c1_g1 0.0504068296959079 0.895414787435785 TRINITY_DN26714_c0_g4 0.34417549635705 0.0708947844334172 TRINITY_DN5281_c0_g1 -0.15302338151168 0.464253978032523 TRINITY_DN5281_c0_g1 -0.0742059523170906 0.769546412708017 OG0006119
TRINITY_DN1455_c0_g2 0.0684441380500355 0.863843540501111 TRINITY_DN234_c0_g1 0.157056693666853 0.641316258158495 TRINITY_DN101_c1_g4 0.314284572804515 0.0714984253911494 TRINITY_DN101_c1_g4 -0.0700945870509527 0.768675625304117 OG0006120
TRINITY_DN14565_c0_g2 -9.5823304590006 1.99579850106278e-59 TRINITY_DN1241_c0_g1 -8.52155843258768 3.5306197674749e-32 TRINITY_DN14626_c2_g4 -7.77093895189148 6.63892628025611e-139 TRINITY_DN14626_c2_g4 -7.5488563068011 4.30743942479939e-100 OG0006121
TRINITY_DN1474_c1_g1 1.20301686959095 0.00191563154961252 TRINITY_DN1738_c0_g1 2.13025325596275 4.82760623080025e-08 TRINITY_DN5916_c0_g1 2.42967446336325 5.34347687421404e-09 TRINITY_DN5916_c0_g1 4.9045445594421 3.68013665005795e-49 OG0006122
TRINITY_DN16015_c0_g1 2.37801314678775 2.42682075082307e-06 TRINITY_DN17186_c0_g1 1.722893583386 1.15696998100739e-12 TRINITY_DN7619_c0_g1 0.642472573425555 0.0195502607888779 TRINITY_DN7619_c0_g1 0.698494452981739 0.0158036343160619 OG0006123
TRINITY_DN16141_c0_g2 0.735495089890447 7.49294279466513e-06 TRINITY_DN15848_c0_g1 0.602980034180759 2.69088582730369e-05 TRINITY_DN810_c1_g1 0.917082721478996 3.14081158928587e-07 TRINITY_DN810_c1_g1 1.65412521473932 5.91173954705807e-23 OG0006124
TRINITY_DN16994_c1_g3 -2.42343099908086 3.74334171476909e-06 TRINITY_DN40192_c0_g2 -5.48234758003167 6.01485247735345e-44 TRINITY_DN6189_c2_g1 -4.63017904320148 5.6407224348952e-14 TRINITY_DN6189_c2_g1 -9.47719671139628 4.1997039196828e-21 OG0006125
TRINITY_DN17387_c0_g1 0.405660609226471 0.000986195381784068 TRINITY_DN1410_c0_g3 0.485573116052516 3.42101912417449e-07 TRINITY_DN2615_c0_g1 0.616491049157599 5.8326790729797e-07 TRINITY_DN2615_c0_g1 0.553400831710421 2.55421006744725e-05 OG0006127
TRINITY_DN17516_c2_g1 0.339889661952597 0.225250279298464 TRINITY_DN634_c0_g1 1.00472331144078 8.71422312881747e-12 TRINITY_DN317169_c0_g1 0.755953361872405 0.00353985764544387 TRINITY_DN317169_c0_g1 0.749367228304549 0.00295284720405614 OG0006128
TRINITY_DN17867_c0_g2 7.23135777018355 9.69036999838553e-11 TRINITY_DN18192_c0_g1 10.3754648501788 2.64422944791599e-16 TRINITY_DN2124_c1_g1 10.1466281089024 4.41414760449847e-28 TRINITY_DN2124_c1_g1 2.55672283040772 0.0136815198175795 OG0006129
TRINITY_DN19192_c1_g3 0.151840122326383 0.563554884402033 TRINITY_DN588_c14_g1 0.447810750260315 0.00161209352725343 TRINITY_DN20725_c0_g1 0.52418441349317 0.00526073938763248 TRINITY_DN20725_c0_g1 0.387007696143854 0.111239286534882 OG0006130
TRINITY_DN2051_c0_g1 0.240445881977235 0.250675770525582 TRINITY_DN847_c2_g1 0.548392047099257 1.70667937066823e-07 TRINITY_DN20190_c0_g2 0.140759924545841 0.437234044690317 TRINITY_DN20190_c0_g2 0.816343457982581 3.92065678395662e-07 OG0006131
TRINITY_DN2062_c0_g1 -0.00958426414227689 0.973959027029379 TRINITY_DN101_c1_g1 -0.168984749467662 0.144584362969775 TRINITY_DN1800_c0_g1 -0.0595236303684363 0.779709319245278 TRINITY_DN1800_c0_g1 1.10457188174102 2.39974849937466e-12 OG0006132
TRINITY_DN2098_c0_g1 1.9845395821677 2.07014265244972e-38 TRINITY_DN1010_c0_g1 2.68076816831333 6.46451032805983e-82 TRINITY_DN1745_c5_g1 1.38642803149958 2.98938180960444e-12 TRINITY_DN1745_c5_g1 3.32822727882584 7.77918913668511e-55 OG0006133
TRINITY_DN2496_c0_g1 4.99431190897092 1.19218045942915e-09 TRINITY_DN22094_c0_g1 7.66363732090481 1.6009720348525e-09 TRINITY_DN6023_c1_g1 6.04264275273708 9.96714666192005e-09 TRINITY_DN6023_c1_g1 5.37262314702243 0.00239339219231859 OG0006136
TRINITY_DN25023_c1_g1 -0.183146198358155 0.657564614813008 TRINITY_DN682_c5_g1 0.349633071364356 0.183995263722417 TRINITY_DN1179_c1_g3 -0.436172657012418 0.191715537689846 TRINITY_DN1179_c1_g3 0.286459945608771 0.455098410541426 OG0006137
TRINITY_DN250_c0_g1 -0.0583057378519767 0.831580571724141 TRINITY_DN5304_c1_g1 0.400838678560541 0.0291616520626602 TRINITY_DN1677_c2_g3 0.180863132301422 0.261655512385727 TRINITY_DN1677_c2_g3 -0.354844039094058 0.0365076023867555 OG0006138
TRINITY_DN2627_c0_g1 1.04405015619312 1.34506337156077e-07 TRINITY_DN18911_c1_g1 1.65293815057237 7.64422915032562e-31 TRINITY_DN1935_c5_g1 1.67435761229667 2.02117407009544e-22 TRINITY_DN1935_c5_g1 1.72880107118512 9.24397814801145e-24 OG0006139
TRINITY_DN2684_c1_g1 -0.226969950631171 0.121492270350768 TRINITY_DN7154_c0_g1 -0.706744853262015 1.31054632875433e-06 TRINITY_DN10765_c1_g1 -0.108719734763124 0.562362217793827 TRINITY_DN10765_c1_g1 -1.04373692794512 1.45010042583422e-07 OG0006140
TRINITY_DN2700_c1_g1 -0.873131104914793 0.000112632280887129 TRINITY_DN1843_c0_g2 -0.557850490363238 0.000242267585930084 TRINITY_DN5845_c0_g1 -0.980948863529097 1.38521813423833e-06 TRINITY_DN5845_c0_g1 -0.618014227982507 0.0171230739997025 OG0006141
TRINITY_DN2867_c0_g1 -0.0197148093932718 0.952833165736748 TRINITY_DN5395_c11_g1 0.376236324904449 0.0337045153723227 TRINITY_DN10270_c8_g1 -0.289552449905646 0.150708257663406 TRINITY_DN10270_c8_g1 0.94980912757336 1.28135190751778e-07 OG0006142
TRINITY_DN2918_c0_g1 -0.353818341292065 0.488126597640502 TRINITY_DN5413_c0_g2 0.355336088734172 0.0722051637733934 TRINITY_DN2915_c2_g1 0.454322904355041 0.352245154009018 TRINITY_DN2915_c2_g1 -2.76580579540782 6.21623433989703e-14 OG0006143
TRINITY_DN30_c0_g1 -3.34298954171029 1.92684781085501e-37 TRINITY_DN639_c1_g2 -2.22618379572068 5.47478118961538e-156 TRINITY_DN701_c0_g2 -2.79539271294915 5.58394365018983e-51 TRINITY_DN701_c0_g2 -1.55328095401062 1.82339830496954e-21 OG0006145
TRINITY_DN31794_c0_g1 -2.43477347260854 8.41340113261414e-07 TRINITY_DN7613_c1_g1 -2.07459223782619 1.10446686224485e-14 TRINITY_DN17851_c1_g1 -3.8903322432148 2.57680601125815e-10 TRINITY_DN17851_c1_g1 -3.35774288689373 4.13261491550594e-35 OG0006146
TRINITY_DN318_c5_g1 0.625754530091584 2.69709232726006e-06 TRINITY_DN841_c0_g2 0.602241758595343 3.29764898622825e-07 TRINITY_DN3248_c0_g1 0.623951244018095 0.000433532126405154 TRINITY_DN3248_c0_g1 -0.637987124188309 1.17576433577292e-05 OG0006147
TRINITY_DN330540_c0_g1 -7.01208649377792 3.42976329192351e-06 TRINITY_DN230664_c0_g1 -7.0529427570301 9.54433959381962e-08 TRINITY_DN206131_c0_g1 -6.53582983840481 2.72990703948793e-06 TRINITY_DN206131_c0_g1 -8.2054342703322 9.23437614575259e-20 OG0006148
TRINITY_DN3504_c0_g1 1.51817355573149 4.92643842844967e-12 TRINITY_DN2249_c0_g2 0.819361556298599 5.26890963083055e-07 TRINITY_DN2232_c0_g1 0.443062870487514 0.108138864485642 TRINITY_DN2232_c0_g1 -1.89597674602571 1.00956363921126e-09 OG0006149
TRINITY_DN3523_c1_g2 -0.0718469932908424 0.929906071773948 TRINITY_DN7152_c0_g1 0.439837115741152 0.123726754263966 TRINITY_DN1055_c0_g4 0.295808382591738 0.499642605102172 TRINITY_DN1055_c0_g4 0.437339744536782 0.191799535919978 OG0006150
TRINITY_DN39579_c0_g2 0.787229602087863 0.000414136249173968 TRINITY_DN2802_c0_g1 1.22264556838003 2.52943372647208e-15 TRINITY_DN2736_c2_g4 1.13863877312284 1.24694230691952e-10 TRINITY_DN2736_c2_g4 -0.2889971637986 0.33846649357945 OG0006151
TRINITY_DN41714_c0_g1 0.56603797291986 0.110790944096397 TRINITY_DN269_c2_g1 -0.00319771586917689 0.989995404937977 TRINITY_DN187971_c0_g1 0.24806796495055 0.440054259566317 TRINITY_DN187971_c0_g1 -1.0176329747114 8.1457931031497e-05 OG0006153
TRINITY_DN441_c1_g1 0.145768619607351 0.67308242629152 TRINITY_DN260_c0_g10 0.58356057256706 0.00122481865611613 TRINITY_DN722_c9_g1 0.0375038383906618 0.899291759156791 TRINITY_DN722_c9_g1 0.106479632085605 0.683411017141833 OG0006155
TRINITY_DN44304_c0_g1 0.516140305465138 0.00991327662577494 TRINITY_DN2544_c2_g1 0.760283237727691 7.88207251039683e-13 TRINITY_DN12347_c0_g1 0.113944926308537 0.566676192351697 TRINITY_DN12347_c0_g1 -0.730707192066442 4.5931906472541e-05 OG0006156
TRINITY_DN45215_c0_g3 -1.1532384773057 9.46199240450351e-05 TRINITY_DN2271_c1_g1 -0.263365618623148 0.283945042619506 TRINITY_DN2867_c0_g2 -0.201892888007548 0.369171550498695 TRINITY_DN2867_c0_g2 -1.21217749908132 3.41475416221054e-10 OG0006157
TRINITY_DN4577_c0_g1 0.212341828825362 0.339523152230737 TRINITY_DN3227_c0_g3 0.440489949381305 0.00365360521014257 TRINITY_DN5706_c0_g1 0.562316776103191 0.00182111410755604 TRINITY_DN5706_c0_g1 -0.358674027523812 0.0539552917190629 OG0006159
TRINITY_DN4715_c0_g1 0.455009556273897 0.209403202203441 TRINITY_DN3118_c0_g3 0.127911527482989 0.695263333776091 TRINITY_DN462_c6_g1 0.494605074470316 0.169123523010078 TRINITY_DN462_c6_g1 1.32609698140894 9.15881967599693e-08 OG0006160
TRINITY_DN483_c0_g1 0.25898444842571 0.218316816850287 TRINITY_DN1802_c0_g1 0.0999498752308387 0.531889452054341 TRINITY_DN39308_c0_g2 0.176877710866578 0.319852875699827 TRINITY_DN39308_c0_g2 1.89419409847767 5.42203303676382e-34 OG0006161
TRINITY_DN5033_c0_g1 -0.120289960615175 0.561934829056317 TRINITY_DN1063_c8_g1 -0.130877177032388 0.144402822881305 TRINITY_DN9169_c0_g2 0.282465738613429 0.342389100967989 TRINITY_DN9169_c0_g2 -0.224109537521661 0.348505043482383 OG0006162
TRINITY_DN5240_c0_g1 -0.175362610751129 0.738794813555301 TRINITY_DN1708_c0_g2 -0.867906734560183 0.00836012849236176 TRINITY_DN8144_c0_g1 -0.0199286664371475 0.985103981469785 TRINITY_DN8144_c0_g1 0.448264347811337 0.473097522054548 OG0006163
TRINITY_DN530_c0_g1 0.301868974987781 0.128285322170501 TRINITY_DN4807_c0_g1 1.50108785920228 3.17265689313433e-55 TRINITY_DN11204_c0_g3 0.948681178360771 5.98983844447699e-08 TRINITY_DN11204_c0_g3 1.39764082407053 9.17689543638176e-20 OG0006164
TRINITY_DN5914_c0_g1 2.76165844009299 6.40900087595766e-06 TRINITY_DN4535_c0_g1 7.57019986563291 3.1182876594335e-09 TRINITY_DN4663_c0_g1 5.82399296824197 1.36926558777876e-13 TRINITY_DN4663_c0_g1 1.48756082907886 0.353929497581766 OG0006165
TRINITY_DN5951_c0_g2 2.32173736469522 2.97415967424183e-16 TRINITY_DN22977_c0_g1 1.63687911185017 4.12796020774759e-25 TRINITY_DN3127_c1_g1 4.36396585636899 1.29589845547145e-57 TRINITY_DN3127_c1_g1 -1.11496732508144 6.34990155427929e-06 OG0006166
TRINITY_DN6327_c0_g1 -0.352020696545544 0.207299179981173 TRINITY_DN215_c52_g1 0.23503847399697 0.1710956918081 TRINITY_DN359_c11_g1 -0.295026706062672 0.263326873461027 TRINITY_DN359_c11_g1 -0.159072422774426 0.511842238730258 OG0006167
TRINITY_DN64007_c0_g1 0.0610440267269668 0.87054482129225 TRINITY_DN60953_c0_g3 -0.656393785611334 0.279616602509823 TRINITY_DN392_c0_g1 0.70612783127708 0.000155992576742571 TRINITY_DN392_c0_g1 2.15030659027097 5.34889609295885e-28 OG0006168
TRINITY_DN6441_c0_g1 2.03246423503661 1.40708254553208e-14 TRINITY_DN8929_c1_g1 1.94487849172319 7.95288688234543e-24 TRINITY_DN4211_c1_g1 1.1046248846326 0.00062193029022999 TRINITY_DN4211_c1_g1 1.47955296629247 6.45583051875063e-09 OG0006169
